definition,class,root,success,ambiguous_forms,notes
he/she is watching him/her,vhvsg,akhsehsto,True,,
he/she is watching him/her,vhvsg,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,,
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vhvsg,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,'khsehsto,True,,
he/she is watching him/her,vnh-ih-a,'khsehsto,True,,
he/she is watching him/her,vnh-ih-a,'khsehsto,True,,
he/she is watching him/her,vnh-ih-a,'khsehsto,True,,
he/she is watching him/her,vnh-ih-a,'khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,'khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,'khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,'khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,'khsehsto,True,,
he/she is watching him/her,vnh-ih-a,'khsehsto,True,,
he/she is watching him/her,vnh-ih-a,'khsehsto,True,,
he/she is watching him/her,vnh-ih-a,'khsehsto,True,,
he/she is watching him/her,vnh-ih-a,'khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,'khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,'khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,'khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,akhsehsto,True,,
he/she is watching him/her,vnh-ih-a,akhsehsto,True,,
he/she is watching him/her,vnh-ih-a,akhsehsto,True,,
he/she is watching him/her,vnh-ih-a,akhsehsto,True,,
he/she is watching him/her,vnh-ih-a,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,akhsehsto,True,,
he/she is watching him/her,vnh-ih-a,akhsehsto,True,,
he/she is watching him/her,vnh-ih-a,akhsehsto,True,,
he/she is watching him/her,vnh-ih-a,akhsehsto,True,,
he/she is watching him/her,vnh-ih-a,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,akhsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,,
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
he/she is watching him/her,vnh-ih-a,khsehsto,True,infinitive,Ambiguity implies lossy rule reversal
it’s foggy,stative,khvhat,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s foggy,stative,khvhat,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is not having luck at hunting,eg-vs,akwhol,True,,
he/she is not having luck at hunting,eg-vs,kwhol,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is not having luck at hunting,eg-vs,kwhol,True,,
he/she is not having luck at hunting,eg-vs[pres2],kwholek,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is not having luck at hunting,hih-lh,akwholv,False,,
he/she is not having luck at hunting,hih-lh,kwholv,False,,
he/she is not having luck at hunting,oh-al,akwholv,False,,
he/she is not having luck at hunting,oh-al,kwholv,False,,
he/she is not having luck at hunting,sg-h,akwholv,False,,
he/she is not having luck at hunting,sg-h,kwholv,False,,
he/she is not having luck at hunting,sg-h[imp2],akwholv,False,,
he/she is not having luck at hunting,sg-h[imp2],kwholv,False,,
he/she is not having luck at hunting,sg-s-hst,akwholv,False,,
he/she is not having luck at hunting,sg-s-hst,kwholv,False,,
he/she is not having luck at hunting,stative,kwholek,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is not having luck at hunting,stative,kwholek,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is losing his/her way,a,alen,False,,
he/she is losing his/her way,a,len,False,,
he/she is losing his/her way,hih-lh,alena,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is losing his/her way,hih-lh,alena,True,,
he/she is losing his/her way,hih-lh,lena,True,,
he/she is losing his/her way,oh-al,alena,False,,
he/she is losing his/her way,oh-al,lena,False,,
he/she is losing his/her way,oh-al[imp2],alena,False,,
he/she is losing his/her way,oh-al[imp2],lena,False,,
he/she is losing his/her way,oh-ol-a,alen,False,,
he/she is losing his/her way,oh-ol-a,len,False,,
he/she is losing his/her way,oh-ol[inf3],alen,True,,
he/she is losing his/her way,oh-ol[inf3],len,True,,
he/she is losing his/her way,sg-h,alena,False,,
he/she is losing his/her way,sg-h,lena,False,,
he/she is losing his/her way,sg-h[imp2],alena,False,,
he/she is losing his/her way,sg-h[imp2],lena,False,,
he/she is losing his/her way,sg-s-hst,alena,False,,
he/she is losing his/her way,sg-s-hst,lena,False,,
he/she is losing his/her way,stative,alenahih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is losing his/her way,stative,alenahih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is losing his/her way,stative-h,alenahi,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is losing his/her way,stative-h,alenahi,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is making a mistake,eh-a,alitahsto,False,,
he/she is making a mistake,eh-a,litahsto,False,,
he/she is making a mistake,eh-a,tahsto,False,,
he/she is making a mistake,ih-ohd,alitahst,True,,
he/she is making a mistake,ih-ohd,litahst,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is making a mistake,ih-ohd,litahst,True,,
he/she is making a mistake,ih-ohd,tahst,True,,
he/she is making a mistake,ih-ohd[perf3],litahst,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is making a mistake,ih-ohd[pres2-perf3],litahstih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is making a mistake,ih-ohd[pres2],litahstih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is making a mistake,ih-vh,alitahsto,False,,
he/she is making a mistake,ih-vh,litahsto,False,,
he/she is making a mistake,ih-vh,tahsto,False,,
he/she is making a mistake,stative,litahstih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is making a mistake,stative,litahstih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is making a mistake,vnh-ih-a,alitahsto,False,,
he/she is making a mistake,vnh-ih-a,litahsto,False,,
he/she is making a mistake,vnh-ih-a,tahsto,False,,
he/she is whining,eh-a,aliyeto,False,,
he/she is whining,eh-a,liyeto,False,,
he/she is whining,eh-a,yeto,False,,
he/she is whining,ih-ohd,aliyet,True,,
he/she is whining,ih-ohd,liyet,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is whining,ih-ohd,liyet,True,,
he/she is whining,ih-ohd,yet,True,,
he/she is whining,ih-ohd[perf3],liyet,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is whining,ih-ohd[pres2-perf3],liyetih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is whining,ih-ohd[pres2],liyetih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is whining,ih-vh,aliyeto,False,,
he/she is whining,ih-vh,liyeto,False,,
he/she is whining,ih-vh,yeto,False,,
he/she is whining,stative,liyetih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is whining,stative,liyetih,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is whining,vnh-ih-a,aliyeto,False,,
he/she is whining,vnh-ih-a,liyeto,False,,
he/she is whining,vnh-ih-a,yeto,False,,
he/she is wearing a ring,stative,aliyehsuhsthk,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a ring,stative,aliyehsuhsthk,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is wearing a ring,stative,yehsuhsthk,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a ring,stative,yehsuhsthk,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is wearing a ring,stative-k,aliyehsuhsth,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a ring,stative-k,aliyehsuhsth,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is wearing a ring,stative-k,yehsuhsth,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a ring,stative-k,yehsuhsth,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s cloudy,stative,'lokil,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s cloudy,stative,'lokil,True,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s cloudy,stative,'lokil,True,present,Ambiguity implies lossy rule reversal
it’s cloudy,stative,'lokil,True,present,Ambiguity implies lossy rule reversal
it’s cloudy,stative,alokil,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s cloudy,stative,alokil,True,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s cloudy,stative,alokil,True,present,Ambiguity implies lossy rule reversal
it’s cloudy,stative,alokil,True,present,Ambiguity implies lossy rule reversal
it’s cloudy,stative,lokil,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s cloudy,stative,lokil,True,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s cloudy,stative,lokil,True,present,Ambiguity implies lossy rule reversal
it’s cloudy,stative,lokil,True,present,Ambiguity implies lossy rule reversal
it’s happening to him,eh-el,alhstanh,False,present;present_1sg,Ambiguity implies lossy rule reversal
it’s happening to him,eh-el,alhstanh,False,,
it’s happening to him,eh-el,hstanh,False,present;present_1sg,Ambiguity implies lossy rule reversal
it’s happening to him,eh-el,hstanh,False,,
it’s happening to him,eh-el,lhstanh,False,,
it’s happening to him,eh-el[imp2],alhstanh,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s happening to him,eh-el[imp2],alhstanh,True,,
it’s happening to him,eh-el[imp2],hstanh,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s happening to him,eh-el[imp2],hstanh,True,,
it’s happening to him,eh-el[imp2],lhstanh,True,,
it’s happening to him,stative,alhstanheh,False,present;present_1sg,Ambiguity implies lossy rule reversal
it’s happening to him,stative,alhstanheh,False,present;present_1sg,Ambiguity implies lossy rule reversal
it’s happening to him,stative,hstanheh,False,present;present_1sg,Ambiguity implies lossy rule reversal
it’s happening to him,stative,hstanheh,False,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a cap,stative,alhstul,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a cap,stative,alhstul,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is wearing a cap,stative,hstul,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a cap,stative,hstul,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is sticking his/her head out,stative,alhskwalut,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is sticking his/her head out,stative,alhskwalut,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is sticking his/her head out,stative,hskwalut,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is sticking his/her head out,stative,hskwalut,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is wearing a hat,stative,alhskwethuhk,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a hat,stative,alhskwethuhk,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is wearing a hat,stative,hskwethuhk,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a hat,stative,hskwethuhk,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is wearing a hat,stative-k,alhskwethuh,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a hat,stative-k,alhskwethuh,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is wearing a hat,stative-k,hskwethuh,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is wearing a hat,stative-k,hskwethuh,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s dark,stative,alhsihk,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s dark,stative,alhsihk,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s dark,stative,hsihk,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s dark,stative,hsihk,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s dark,stative,lhsihk,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s dark,stative,lhsihk,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s dark,stative-k,alhsih,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s dark,stative-k,alhsih,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s dark,stative-k,hsih,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s dark,stative-k,hsih,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
it’s dark,stative-k,lhsih,True,present;present_1sg,Ambiguity implies lossy rule reversal
it’s dark,stative-k,lhsih,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she likes him/her,eh-a,'lvkwhto,False,,
he/she likes him/her,eh-a,'lvkwhto,False,,
he/she likes him/her,eh-a,lvkwhto,False,,
he/she likes him/her,eh-a,lvkwhto,False,,
he/she likes him/her,eh-a,lvkwhto,False,,
he/she likes him/her,ih-ohd,'lvkwht,False,,
he/she likes him/her,ih-ohd,'lvkwht,False,,
he/she likes him/her,ih-ohd,lvkwht,False,,
he/she likes him/her,ih-ohd,lvkwht,False,,
he/she likes him/her,ih-ohd,lvkwht,False,,
he/she likes him/her,ih-vh,'lvkwhto,False,,
he/she likes him/her,ih-vh,'lvkwhto,False,,
he/she likes him/her,ih-vh,lvkwhto,False,,
he/she likes him/her,ih-vh,lvkwhto,False,,
he/she likes him/her,ih-vh,lvkwhto,False,,
he/she likes him/her,stative,'lvkwht,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she likes him/her,stative,'lvkwht,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she likes him/her,stative,lvkwht,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she likes him/her,stative,lvkwht,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she likes him/her,vnh-ih-a,'lvkwhto,False,,
he/she likes him/her,vnh-ih-a,'lvkwhto,False,,
he/she likes him/her,vnh-ih-a,lvkwhto,False,,
he/she likes him/her,vnh-ih-a,lvkwhto,False,,
he/she likes him/her,vnh-ih-a,lvkwhto,False,,
he/she has an object (refers to a flexible object),stative,na',True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she has an object (refers to a flexible object),stative,na',False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she has an object (refers to a flexible object),stative-a',n,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she has an object (refers to a flexible object),stative-a',n,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she is being mean,stative,nekuts,True,present;present_1sg,Ambiguity implies lossy rule reversal
he/she is being mean,stative,nekuts,False,present;present_1sg;imperative,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,'ne,True,,
he/she has a liquid,eh-a,'ne,True,,
he/she has a liquid,eh-a,'ne,True,,
he/she has a liquid,eh-a,'ne,True,,
he/she has a liquid,eh-a,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,'ne,True,,
he/she has a liquid,eh-a,'ne,True,,
he/she has a liquid,eh-a,'ne,True,,
he/she has a liquid,eh-a,'ne,True,,
he/she has a liquid,eh-a,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,'ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ane,True,,
he/she has a liquid,eh-a,ane,True,,
he/she has a liquid,eh-a,ane,True,,
he/she has a liquid,eh-a,ane,True,,
he/she has a liquid,eh-a,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ane,True,,
he/she has a liquid,eh-a,ane,True,,
he/she has a liquid,eh-a,ane,True,,
he/she has a liquid,eh-a,ane,True,,
he/she has a liquid,eh-a,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ane,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,e,True,,
he/she has a liquid,eh-a,e,True,,
he/she has a liquid,eh-a,e,True,,
he/she has a liquid,eh-a,e,True,,
he/she has a liquid,eh-a,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,e,True,,
he/she has a liquid,eh-a,e,True,,
he/she has a liquid,eh-a,e,True,,
he/she has a liquid,eh-a,e,True,,
he/she has a liquid,eh-a,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,e,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ne,True,,
he/she has a liquid,eh-a,ne,True,,
he/she has a liquid,eh-a,ne,True,,
he/she has a liquid,eh-a,ne,True,,
he/she has a liquid,eh-a,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ne,True,,
he/she has a liquid,eh-a,ne,True,,
he/she has a liquid,eh-a,ne,True,,
he/she has a liquid,eh-a,ne,True,,
he/she has a liquid,eh-a,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-a,ne,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,,
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
he/she has a liquid,eh-eh,,True,infinitive,Ambiguity implies lossy rule reversal
